timestamp,datetime,service/carts/qps(2xx),service/carts/latency,service/catalogue/qps(2xx),service/catalogue/latency,service/front-end/qps(2xx),service/front-end/latency,service/orders/qps(2xx),service/orders/latency,service/payment/qps(2xx),service/payment/latency,service/shipping/qps(2xx),service/shipping/latency,service/user/qps(2xx),service/user/latency,service/front-end/qps(4xx/5xx),container/carts/CPU Usage,container/carts/MEM Usage,container/carts/FS Reads Bytes,container/carts/FS Writes Bytes,container/carts/Network Input Bytes,container/carts/Network Output Bytes,container/carts/Network Input Packets,container/carts/Network Output Packets,container/carts-db/CPU Usage,container/carts-db/MEM Usage,container/carts-db/FS Reads Bytes,container/carts-db/FS Writes Bytes,container/carts-db/Network Input Bytes,container/carts-db/Network Output Bytes,container/carts-db/Network Input Packets,container/carts-db/Network Output Packets,container/catalogue/CPU Usage,container/catalogue/MEM Usage,container/catalogue/FS Reads Bytes,container/catalogue/FS Writes Bytes,container/catalogue/Network Input Bytes,container/catalogue/Network Output Bytes,container/catalogue/Network Input Packets,container/catalogue/Network Output Packets,container/catalogue-db/CPU Usage,container/catalogue-db/MEM Usage,container/catalogue-db/FS Reads Bytes,container/catalogue-db/FS Writes Bytes,container/catalogue-db/Network Input Bytes,container/catalogue-db/Network Output Bytes,container/catalogue-db/Network Input Packets,container/catalogue-db/Network Output Packets,container/front-end/CPU Usage,container/front-end/MEM Usage,container/front-end/FS Reads Bytes,container/front-end/FS Writes Bytes,container/front-end/Network Input Bytes,container/front-end/Network Output Bytes,container/front-end/Network Input Packets,container/front-end/Network Output Packets,container/orders/CPU Usage,container/orders/MEM Usage,container/orders/FS Reads Bytes,container/orders/FS Writes Bytes,container/orders/Network Input Bytes,container/orders/Network Output Bytes,container/orders/Network Input Packets,container/orders/Network Output Packets,container/orders-db/CPU Usage,container/orders-db/MEM Usage,container/orders-db/FS Reads Bytes,container/orders-db/FS Writes Bytes,container/orders-db/Network Input Bytes,container/orders-db/Network Output Bytes,container/orders-db/Network Input Packets,container/orders-db/Network Output Packets,container/payment/CPU Usage,container/payment/MEM Usage,container/payment/FS Reads Bytes,container/payment/FS Writes Bytes,container/payment/Network Input Bytes,container/payment/Network Output Bytes,container/payment/Network Input Packets,container/payment/Network Output Packets,container/shipping/CPU Usage,container/shipping/MEM Usage,container/shipping/FS Reads Bytes,container/shipping/FS Writes Bytes,container/shipping/Network Input Bytes,container/shipping/Network Output Bytes,container/shipping/Network Input Packets,container/shipping/Network Output Packets,container/user/CPU Usage,container/user/MEM Usage,container/user/FS Reads Bytes,container/user/FS Writes Bytes,container/user/Network Input Bytes,container/user/Network Output Bytes,container/user/Network Input Packets,container/user/Network Output Packets,container/user-db/CPU Usage,container/user-db/MEM Usage,container/user-db/FS Reads Bytes,container/user-db/FS Writes Bytes,container/user-db/Network Input Bytes,container/user-db/Network Output Bytes,container/user-db/Network Input Packets,container/user-db/Network Output Packets,container/rabbitmq/CPU Usage,container/rabbitmq/MEM Usage,container/rabbitmq/FS Reads Bytes,container/rabbitmq/FS Writes Bytes,container/rabbitmq/Network Input Bytes,container/rabbitmq/Network Output Bytes,container/rabbitmq/Network Input Packets,container/rabbitmq/Network Output Packets,container/queue-master/CPU Usage,container/queue-master/MEM Usage,container/queue-master/FS Reads Bytes,container/queue-master/FS Writes Bytes,container/queue-master/Network Input Bytes,container/queue-master/Network Output Bytes,container/queue-master/Network Input Packets,container/queue-master/Network Output Packets,node/192.168.199.31:9100/System Load,node/192.168.199.31:9100/CPU Usage,node/192.168.199.31:9100/Memory Usage,node/192.168.199.31:9100/Disk Write,node/192.168.199.31:9100/Disk Read,node/192.168.199.31:9100/Network Received,node/192.168.199.31:9100/Network Transmitted,node/192.168.199.32:9100/System Load,node/192.168.199.32:9100/CPU Usage,node/192.168.199.32:9100/Memory Usage,node/192.168.199.32:9100/Disk Write,node/192.168.199.32:9100/Disk Read,node/192.168.199.32:9100/Network Received,node/192.168.199.32:9100/Network Transmitted,node/192.168.199.33:9100/System Load,node/192.168.199.33:9100/CPU Usage,node/192.168.199.33:9100/Memory Usage,node/192.168.199.33:9100/Disk Write,node/192.168.199.33:9100/Disk Read,node/192.168.199.33:9100/Network Received,node/192.168.199.33:9100/Network Transmitted,node/192.168.199.35:9100/System Load,node/192.168.199.35:9100/CPU Usage,node/192.168.199.35:9100/Memory Usage,node/192.168.199.35:9100/Disk Write,node/192.168.199.35:9100/Disk Read,node/192.168.199.35:9100/Network Received,node/192.168.199.35:9100/Network Transmitted
1627194610,2021-07-25 06:30:10,0,null,0,0.001755607999999853,3.333333333333333,0.001363697300000004,0,null,0,0.0029082540000002766,0,null,null,0.002184469999999994,null,0.0013454778518549844,336711680,0,0,175.1925925925926,1287.9037037037037,1.1851851851851851,0.9333333333333333,0.00393985242591481,288952320,0,5430.992592592593,176.83703703703705,3299.9592592592594,2.185185185185185,1.0814814814814815,0.0014956176828974262,19779584,null,null,86.62190140036519,121.69954926092866,0.17036973937133568,0.10370331961733475,0.0008015229425077443,479043584,0,0,160.7549601668142,2187.636342087622,1.6925863237543566,1.45555016462902,0.0015118064943153726,63129190.4,0,0,3069.1413186809873,34053.52444582167,28.936972428222838,21.89995182459544,0.0012834106687091373,317727539.2,0,0,803.3685485252662,3471.147755899944,3.7740651852181073,2.8629566255378753,0.0037895777015640618,220762112,0,4763.478653782764,176.1400883700431,2954.7335009870335,1.8740671330846923,1.2777730452850176,0.0012068641444444581,19165184,0,0,86.62222222222222,116.40740740740742,0.1703703703703704,0.10370370370370371,0.0008624457502009771,301707264,0,0,118.09585890422629,706.28997670379,0.6481457476083422,0.32222102881100445,0.00037270998411105224,13099008,null,null,154.91168485809206,163.5746799062219,1.2814862277267693,0.43703865569872485,0.002557445805354834,37089280,0,2063.1780117704143,142.5338612365231,1500.8277808436328,2.1000077778065847,0.8185215500798151,0.0063576128800477034,101519360,0,0,126.00046666839506,275.6602802232601,1.5037092729973074,0.4814832647528325,0.004785809489594478,261500928,0,0,406.6725678793782,507.5240462072363,4.840722812137733,3.7185047462787177,1.64,15.83333333336005,1384361984,543220.6222222222,9557.333333333332,44897.86666666667,124459.11111111112,0.76,25.566666666664663,2503708672,490973.86666666664,0,224851.12222222224,214304.66296296296,1.43,21.899999999998272,3113791488,481689.60000000003,0,183010.65925925932,147064.7074074075,0.13,5.70000000000699,1039613952,88200.53333333334,0,99361.84074074074,113108.14074074075
1627194611,2021-07-25 06:30:11,0,null,0,0.001755607999999853,3.333333333333333,0.001363697300000004,0,null,0,0.0029082540000002766,0,null,null,0.002184469999999994,null,0.0013454778518549844,336711680,0,0,175.1925925925926,1287.9037037037037,1.1851851851851851,0.9333333333333333,0.00393985242591481,288952320,0,5430.992592592593,176.83703703703705,3299.9592592592594,2.185185185185185,1.0814814814814815,0.0014956176828974262,19779584,null,null,86.62190140036519,121.69954926092866,0.17036973937133568,0.10370331961733475,0.0008015229425077443,479043584,0,0,160.7549601668142,2187.636342087622,1.6925863237543566,1.45555016462902,0.0015118064943153726,63129190.4,0,0,3069.1413186809873,34053.52444582167,28.936972428222838,21.89995182459544,0.0012834106687091373,317727539.2,0,0,803.3685485252662,3471.147755899944,3.7740651852181073,2.8629566255378753,0.0037895777015640618,220762112,0,4763.478653782764,176.1400883700431,2954.7335009870335,1.8740671330846923,1.2777730452850176,0.0012068641444444581,19165184,0,0,86.62222222222222,116.40740740740742,0.1703703703703704,0.10370370370370371,0.0008624457502009771,301707264,0,0,118.09585890422629,706.28997670379,0.6481457476083422,0.32222102881100445,0.00037270998411105224,13099008,null,null,154.91168485809206,163.5746799062219,1.2814862277267693,0.43703865569872485,0.002557445805354834,37089280,0,2063.1780117704143,142.5338612365231,1500.8277808436328,2.1000077778065847,0.8185215500798151,0.0063576128800477034,101519360,0,0,126.00046666839506,275.6602802232601,1.5037092729973074,0.4814832647528325,0.004785809489594478,261500928,0,0,406.6725678793782,507.5240462072363,4.840722812137733,3.7185047462787177,1.64,15.83333333336005,1384361984,543220.6222222222,9557.333333333332,44897.86666666667,124459.11111111112,0.76,25.566666666664663,2503708672,490973.86666666664,0,224851.12222222224,214304.66296296296,1.43,21.899999999998272,3113791488,481689.60000000003,0,183010.65925925932,147064.7074074075,0.13,5.70000000000699,1039613952,88200.53333333334,0,99361.84074074074,113108.14074074075
1627194612,2021-07-25 06:30:12,0,null,0,0.001755607999999853,3.333333333333333,0.001363697300000004,0,null,0,0.0029082540000002766,0,null,null,0.002184469999999994,null,0.0013454778518549844,336711680,0,0,175.1925925925926,1287.9037037037037,1.1851851851851851,0.9333333333333333,0.00393985242591481,288952320,0,5430.992592592593,176.83703703703705,3299.9592592592594,2.185185185185185,1.0814814814814815,0.0014956176828974262,19779584,null,null,86.62190140036519,121.69954926092866,0.17036973937133568,0.10370331961733475,0.0008015229425077443,479043584,0,0,160.7549601668142,2187.636342087622,1.6925863237543566,1.45555016462902,0.0015118064943153726,63129190.4,0,0,3069.1413186809873,34053.52444582167,28.936972428222838,21.89995182459544,0.0012834106687091373,317727539.2,0,0,803.3685485252662,3471.147755899944,3.7740651852181073,2.8629566255378753,0.0037895777015640618,220762112,0,4763.478653782764,176.1400883700431,2954.7335009870335,1.8740671330846923,1.2777730452850176,0.0012068641444444581,19165184,0,0,86.62222222222222,116.40740740740742,0.1703703703703704,0.10370370370370371,0.0008624457502009771,301707264,0,0,118.09585890422629,706.28997670379,0.6481457476083422,0.32222102881100445,0.00037270998411105224,13099008,null,null,154.91168485809206,163.5746799062219,1.2814862277267693,0.43703865569872485,0.002557445805354834,37089280,0,2063.1780117704143,142.5338612365231,1500.8277808436328,2.1000077778065847,0.8185215500798151,0.0063576128800477034,101519360,0,0,126.00046666839506,275.6602802232601,1.5037092729973074,0.4814832647528325,0.004785809489594478,261500928,0,0,406.6725678793782,507.5240462072363,4.840722812137733,3.7185047462787177,1.64,15.83333333336005,1384361984,543220.6222222222,9557.333333333332,44897.86666666667,124459.11111111112,0.76,25.566666666664663,2503708672,490973.86666666664,0,224851.12222222224,214304.66296296296,1.43,21.899999999998272,3113791488,481689.60000000003,0,183010.65925925932,147064.7074074075,0.13,5.70000000000699,1039613952,88200.53333333334,0,99361.84074074074,113108.14074074075
1627194613,2021-07-25 06:30:13,0,null,0,0.001755607999999853,3.333333333333333,0.0013255408100000055,0,null,0,0.0029082540000002766,0,null,null,0.002184469999999994,null,0.0013454778518549844,336711680,0,0,175.1925925925926,1287.9037037037037,1.1851851851851851,0.9333333333333333,0.00393985242591481,288952320,0,5430.992592592593,176.83703703703705,3299.9592592592594,2.185185185185185,1.0814814814814815,0.0014956176828974262,19779584,null,null,86.62190140036519,121.69954926092866,0.17036973937133568,0.10370331961733475,0.0008015229425077443,479043584,0,0,160.7549601668142,2187.636342087622,1.6925863237543566,1.45555016462902,0.0015118064943153726,63129190.4,0,0,3069.1413186809873,34053.52444582167,28.936972428222838,21.89995182459544,0.0012834106687091373,317727539.2,0,0,803.3685485252662,3471.147755899944,3.7740651852181073,2.8629566255378753,0.0037895777015640618,220762112,0,4763.478653782764,176.1400883700431,2954.7335009870335,1.8740671330846923,1.2777730452850176,0.0012068641444444581,19165184,0,0,86.62222222222222,116.40740740740742,0.1703703703703704,0.10370370370370371,0.0008624457502009771,301707264,0,0,118.09585890422629,706.28997670379,0.6481457476083422,0.32222102881100445,0.00037270998411105224,13099008,null,null,154.91168485809206,163.5746799062219,1.2814862277267693,0.43703865569872485,0.002557445805354834,37089280,0,2063.1780117704143,142.5338612365231,1500.8277808436328,2.1000077778065847,0.8185215500798151,0.0063576128800477034,101519360,0,0,126.00046666839506,275.6602802232601,1.5037092729973074,0.4814832647528325,0.004785809489594478,261500928,0,0,406.6725678793782,507.5240462072363,4.840722812137733,3.7185047462787177,1.64,15.83333333336005,1384361984,543220.6222222222,9557.333333333332,44897.86666666667,124459.11111111112,0.76,25.566666666664663,2503708672,490973.86666666664,0,224851.12222222224,214304.66296296296,1.43,21.899999999998272,3113791488,481689.60000000003,0,183010.65925925932,147064.7074074075,0.13,5.70000000000699,1039613952,88200.53333333334,0,99361.84074074074,113108.14074074075
1627194614,2021-07-25 06:30:14,0,null,0,0.001755607999999853,3.333333333333333,0.0013255408100000055,0,null,0,0.0029082540000002766,0,null,null,0.002184469999999994,null,0.0013454778518549844,336711680,0,0,175.1925925925926,1287.9037037037037,1.1851851851851851,0.9333333333333333,0.00393985242591481,288952320,0,5430.992592592593,176.83703703703705,3299.9592592592594,2.185185185185185,1.0814814814814815,0.0014956176828974262,19779584,null,null,86.62190140036519,121.69954926092866,0.17036973937133568,0.10370331961733475,0.0008015229425077443,479043584,0,0,160.7549601668142,2187.636342087622,1.6925863237543566,1.45555016462902,0.0015118064943153726,63129190.4,0,0,3069.1413186809873,34053.52444582167,28.936972428222838,21.89995182459544,0.0012834106687091373,317727539.2,0,0,803.3685485252662,3471.147755899944,3.7740651852181073,2.8629566255378753,0.0037895777015640618,220762112,0,4763.478653782764,176.1400883700431,2954.7335009870335,1.8740671330846923,1.2777730452850176,0.0012068641444444581,19165184,0,0,86.62222222222222,116.40740740740742,0.1703703703703704,0.10370370370370371,0.0008624457502009771,301707264,0,0,118.09585890422629,706.28997670379,0.6481457476083422,0.32222102881100445,0.00037270998411105224,13099008,null,null,154.91168485809206,163.5746799062219,1.2814862277267693,0.43703865569872485,0.002557445805354834,37089280,0,2063.1780117704143,142.5338612365231,1500.8277808436328,2.1000077778065847,0.8185215500798151,0.0063576128800477034,101519360,0,0,126.00046666839506,275.6602802232601,1.5037092729973074,0.4814832647528325,0.004785809489594478,261500928,0,0,406.6725678793782,507.5240462072363,4.840722812137733,3.7185047462787177,1.64,15.83333333336005,1384361984,543220.6222222222,9557.333333333332,44897.86666666667,124459.11111111112,0.76,25.566666666664663,2503708672,490973.86666666664,0,224851.12222222224,214304.66296296296,1.43,21.899999999998272,3113791488,481689.60000000003,0,183010.65925925932,147064.7074074075,0.13,5.70000000000699,1039613952,88200.53333333334,0,99361.84074074074,113108.14074074075
1627194615,2021-07-25 06:30:15,0,null,0,0.0032165910000010456,3.333333333333333,0.0013255408100000055,0,null,0,0.0029082540000002766,0,null,null,0.002184469999999994,null,0.0013454778518549844,336711680,0,0,175.1925925925926,1287.9037037037037,1.1851851851851851,0.9333333333333333,0.00393985242591481,288952320,0,5430.992592592593,176.83703703703705,3299.9592592592594,2.185185185185185,1.0814814814814815,0.0014956176828974262,19779584,null,null,86.62190140036519,121.69954926092866,0.17036973937133568,0.10370331961733475,0.0008015229425077443,479043584,0,0,160.7549601668142,2187.636342087622,1.6925863237543566,1.45555016462902,0.0015118064943153726,63129190.4,0,0,3069.1413186809873,34053.52444582167,28.936972428222838,21.89995182459544,0.0012834106687091373,317727539.2,0,0,803.3685485252662,3471.147755899944,3.7740651852181073,2.8629566255378753,0.0037895777015640618,220762112,0,4763.478653782764,176.1400883700431,2954.7335009870335,1.8740671330846923,1.2777730452850176,0.0012068641444444581,19165184,0,0,86.62222222222222,116.40740740740742,0.1703703703703704,0.10370370370370371,0.0008624457502009771,301707264,0,0,118.09585890422629,706.28997670379,0.6481457476083422,0.32222102881100445,0.00037270998411105224,13099008,null,null,154.91168485809206,163.5746799062219,1.2814862277267693,0.43703865569872485,0.002557445805354834,37089280,0,2063.1780117704143,142.5338612365231,1500.8277808436328,2.1000077778065847,0.8185215500798151,0.0063576128800477034,101519360,0,0,126.00046666839506,275.6602802232601,1.5037092729973074,0.4814832647528325,0.004785809489594478,261500928,0,0,406.6725678793782,507.5240462072363,4.840722812137733,3.7185047462787177,1.64,15.83333333336005,1384361984,543220.6222222222,9557.333333333332,44897.86666666667,124459.11111111112,0.76,25.566666666664663,2503708672,490973.86666666664,0,224851.12222222224,214304.66296296296,1.43,21.899999999998272,3113791488,481689.60000000003,0,183010.65925925932,147064.7074074075,0.13,5.70000000000699,1039613952,88200.53333333334,0,99361.84074074074,113108.14074074075
1627194616,2021-07-25 06:30:16,0,null,0,0.0032165910000010456,3.333333333333333,0.0013255408100000055,0,null,0,0.0029082540000002766,0,null,null,0.002184469999999994,null,0.0013454778518549844,336711680,0,0,175.1925925925926,1287.9037037037037,1.1851851851851851,0.9333333333333333,0.00393985242591481,288952320,0,5430.992592592593,176.83703703703705,3299.9592592592594,2.185185185185185,1.0814814814814815,0.0014956176828974262,19779584,null,null,86.62190140036519,121.69954926092866,0.17036973937133568,0.10370331961733475,0.0008015229425077443,479043584,0,0,160.7549601668142,2187.636342087622,1.6925863237543566,1.45555016462902,0.0015118064943153726,63129190.4,0,0,3069.1413186809873,34053.52444582167,28.936972428222838,21.89995182459544,0.0012834106687091373,317727539.2,0,0,803.3685485252662,3471.147755899944,3.7740651852181073,2.8629566255378753,0.0037895777015640618,220762112,0,4763.478653782764,176.1400883700431,2954.7335009870335,1.8740671330846923,1.2777730452850176,0.0012068641444444581,19165184,0,0,86.62222222222222,116.40740740740742,0.1703703703703704,0.10370370370370371,0.0008624457502009771,301707264,0,0,118.09585890422629,706.28997670379,0.6481457476083422,0.32222102881100445,0.00037270998411105224,13099008,null,null,154.91168485809206,163.5746799062219,1.2814862277267693,0.43703865569872485,0.002557445805354834,37089280,0,2063.1780117704143,142.5338612365231,1500.8277808436328,2.1000077778065847,0.8185215500798151,0.0063576128800477034,101519360,0,0,126.00046666839506,275.6602802232601,1.5037092729973074,0.4814832647528325,0.004785809489594478,261500928,0,0,406.6725678793782,507.5240462072363,4.840722812137733,3.7185047462787177,1.64,15.83333333336005,1384361984,543220.6222222222,9557.333333333332,44897.86666666667,124459.11111111112,0.76,25.566666666664663,2503708672,490973.86666666664,0,224851.12222222224,214304.66296296296,1.43,21.899999999998272,3113791488,481689.6,0,183010.65925925932,147064.7074074075,0.13,5.70000000000699,1039613952,88200.53333333334,0,99361.84074074074,113108.14074074075
1627194617,2021-07-25 06:30:17,0,null,0,0.0032165910000010456,3.333333333333333,0.0013255408100000055,0,null,0,0.0029082540000002766,0,null,null,0.002184469999999994,null,0.0013454778518549844,336711680,0,0,175.1925925925926,1287.9037037037037,1.1851851851851851,0.9333333333333333,0.00393985242591481,288952320,0,5430.992592592593,176.83703703703705,3299.9592592592594,2.185185185185185,1.0814814814814815,0.0014956176828974262,19779584,null,null,86.62190140036519,121.69954926092866,0.17036973937133568,0.10370331961733475,0.0008015229425077443,479043584,0,0,160.7549601668142,2187.636342087622,1.6925863237543566,1.45555016462902,0.0015118064943153726,63129190.4,0,0,3069.1413186809873,34053.52444582167,28.936972428222838,21.89995182459544,0.0012834106687091373,317727539.2,0,0,803.3685485252662,3471.147755899944,3.7740651852181073,2.8629566255378753,0.0037895777015640618,220762112,0,4763.478653782764,176.1400883700431,2954.7335009870335,1.8740671330846923,1.2777730452850176,0.0012068641444444581,19165184,0,0,86.62222222222222,116.40740740740742,0.1703703703703704,0.10370370370370371,0.0008624457502009771,301707264,0,0,118.09585890422629,706.28997670379,0.6481457476083422,0.32222102881100445,0.00037270998411105224,13099008,null,null,154.91168485809206,163.5746799062219,1.2814862277267693,0.43703865569872485,0.002557445805354834,37089280,0,2063.1780117704143,142.5338612365231,1500.8277808436328,2.1000077778065847,0.8185215500798151,0.0063576128800477034,101519360,0,0,126.00046666839506,275.6602802232601,1.5037092729973074,0.4814832647528325,0.004785809489594478,261500928,0,0,406.6725678793782,507.5240462072363,4.840722812137733,3.7185047462787177,1.64,15.83333333336005,1384361984,543220.6222222222,9557.333333333332,44897.86666666667,124459.11111111112,0.76,25.566666666664663,2503708672,490973.86666666664,0,224851.12222222224,214304.66296296296,1.43,21.899999999998272,3113791488,481689.6,0,183010.65925925932,147064.7074074075,0.13,5.70000000000699,1039613952,88200.53333333334,0,99361.84074074074,113108.14074074075
1627194618,2021-07-25 06:30:18,0,null,0,0.0032165910000010456,3.333333333333333,0.0013435038100000042,0,null,0,0.0029082540000002766,0,null,null,0.002184469999999994,null,0.0013454778518549844,336711680,0,0,175.1925925925926,1287.9037037037037,1.1851851851851851,0.9333333333333333,0.00393985242591481,288952320,0,5430.992592592593,176.83703703703705,3299.9592592592594,2.185185185185185,1.0814814814814815,0.0014956176828974262,19779584,null,null,86.62190140036519,121.69954926092866,0.17036973937133568,0.10370331961733475,0.0008015229425077443,479043584,0,0,160.7549601668142,2187.636342087622,1.6925863237543566,1.45555016462902,0.0015118064943153726,63129190.4,0,0,3069.1413186809873,34053.52444582167,28.936972428222838,21.89995182459544,0.0012834106687091373,317727539.2,0,0,803.3685485252662,3471.147755899944,3.7740651852181073,2.8629566255378753,0.0037895777015640618,220762112,0,4763.478653782764,176.1400883700431,2954.7335009870335,1.8740671330846923,1.2777730452850176,0.0012068641444444581,19165184,0,0,86.62222222222222,116.40740740740742,0.1703703703703704,0.10370370370370371,0.0008624457502009771,301707264,0,0,118.09585890422629,706.28997670379,0.6481457476083422,0.32222102881100445,0.00037270998411105224,13099008,null,null,154.91168485809206,163.5746799062219,1.2814862277267693,0.43703865569872485,0.002557445805354834,37089280,0,2063.1780117704143,142.5338612365231,1500.8277808436328,2.1000077778065847,0.8185215500798151,0.0063576128800477034,101519360,0,0,126.00046666839506,275.6602802232601,1.5037092729973074,0.4814832647528325,0.004785809489594478,261500928,0,0,406.6725678793782,507.5240462072363,4.840722812137733,3.7185047462787177,1.64,15.83333333336005,1384361984,543220.6222222222,9557.333333333332,44897.86666666667,124459.11111111112,0.76,25.566666666664663,2503708672,490973.86666666664,0,224851.12222222224,214304.66296296296,1.43,21.899999999998272,3113791488,481689.6,0,183010.65925925932,147064.7074074075,0.13,5.70000000000699,1039613952,88200.53333333334,0,99361.84074074074,113108.14074074075
1627194619,2021-07-25 06:30:19,0,null,0,0.0032165910000010456,3.333333333333333,0.0013435038100000042,0,null,0,0.0029082540000002766,0,null,null,0.002184469999999994,null,0.0013454778518549844,336711680,0,0,175.1925925925926,1287.9037037037037,1.1851851851851851,0.9333333333333333,0.00393985242591481,288952320,0,5430.992592592593,176.83703703703705,3299.9592592592594,2.185185185185185,1.0814814814814815,0.0014956176828974262,19779584,null,null,86.62190140036519,121.69954926092866,0.17036973937133568,0.10370331961733475,0.0008015229425077443,479043584,0,0,160.7549601668142,2187.636342087622,1.6925863237543566,1.45555016462902,0.0015118064943153726,63129190.4,0,0,3069.1413186809873,34053.52444582167,28.936972428222838,21.89995182459544,0.0012834106687091373,317727539.2,0,0,803.3685485252662,3471.147755899944,3.7740651852181073,2.8629566255378753,0.0037895777015640618,220762112,0,4763.478653782764,176.1400883700431,2954.7335009870335,1.8740671330846923,1.2777730452850176,0.0012068641444444581,19165184,0,0,86.62222222222222,116.40740740740742,0.1703703703703704,0.10370370370370371,0.0008624457502009771,301707264,0,0,118.09585890422629,706.28997670379,0.6481457476083422,0.32222102881100445,0.00035487975925925893,13099008,null,null,153.22222222222223,161.42962962962963,1.288888888888889,0.41111111111111115,0.002580342018518514,37208064,0,2002.488888888889,140.35555555555558,1500.8703703703704,2.0592592592592593,0.8222222222222223,0.006235154025925922,101515264,0,0,126.95555555555558,275.94814814814816,1.5222222222222224,0.4851851851851852,0.004785809489594478,261500928,0,0,406.6725678793782,507.5240462072363,4.840722812137733,3.7185047462787177,1.64,15.83333333336005,1384361984,543220.6222222222,9557.333333333332,44897.86666666667,124459.11111111112,0.76,25.566666666664663,2503708672,490973.86666666664,0,224851.12222222224,214304.66296296296,1.43,21.899999999998272,3113791488,481689.6,0,183010.65925925932,147064.7074074075,0.13,5.70000000000699,1039613952,88200.53333333334,0,99361.84074074074,113108.14074074075
